Time,WM1,WM2,WM3,WM4,WM5
09:50:59.533,1,0,0,0,0
09:50:59.533,0,0,0,0,0
09:51:00.041,0,0,0,0,0
09:51:00.041,1,0,0,0,0
09:51:00.549,1,0,0,0,0
09:51:00.549,0,0,0,0,0
09:51:01.056,0,0,0,0,0
09:51:01.056,1,0,0,0,0
09:51:01.563,1,0,0,0,0
09:51:01.563,0,0,0,0,0
09:51:02.072,0,0,0,0,0
09:51:02.072,1,0,0,0,0
09:51:02.582,1,0,0,0,0
09:51:02.582,0,0,0,0,0
09:51:03.089,0,0,0,0,0
09:51:03.089,1,0,0,0,0
09:51:03.600,1,0,0,0,0
09:51:03.600,0,0,0,0,0
09:51:04.122,0,0,0,0,0
09:51:04.122,1,0,0,0,0
09:51:04.632,1,0,0,0,0
09:51:04.632,0,0,0,0,0
09:51:05.139,0,0,0,0,0
09:51:05.139,1,0,0,0,0
09:51:05.647,1,0,0,0,0
09:51:05.647,0,0,0,0,0
09:51:06.158,0,0,0,0,0
09:51:06.158,1,0,0,0,0
09:51:06.666,1,0,0,0,0
09:51:06.666,0,0,0,0,0
09:51:07.177,0,0,0,0,0
09:51:07.177,1,0,0,0,0
09:51:07.682,1,0,0,0,0
09:51:07.682,0,0,0,0,0
09:51:08.190,0,0,0,0,0
09:51:08.190,1,0,0,0,0
09:51:08.700,1,0,0,0,0
09:51:08.700,0,0,0,0,0
09:51:09.198,0,0,0,0,0
09:51:09.198,1,0,0,0,0
09:51:09.713,1,0,0,0,0
09:51:09.713,0,0,0,0,0
09:51:10.219,0,0,0,0,0
09:51:10.219,1,0,0,0,0
09:51:10.727,1,0,0,0,0
09:51:10.727,0,0,0,0,0
09:51:11.246,0,0,0,0,0
09:51:11.246,1,0,0,0,0
09:51:11.758,1,0,0,0,0
09:51:11.758,0,0,0,0,0
09:51:12.268,0,0,0,0,0
09:51:12.268,1,0,0,0,0
09:51:12.774,1,0,0,0,0
09:51:12.774,0,0,0,0,0
09:51:13.287,0,0,0,0,0
09:51:13.287,1,0,0,0,0
09:51:13.793,1,0,0,0,0
09:51:13.793,0,0,0,0,0
09:51:14.301,0,0,0,0,0
09:51:14.301,1,0,0,0,0
09:51:14.809,1,0,0,0,0
09:51:14.809,0,0,0,0,0
09:51:15.316,0,0,0,0,0
09:51:15.316,1,0,0,0,0
09:51:15.827,1,0,0,0,0
09:51:15.827,0,0,0,0,0
09:51:16.345,0,0,0,0,0
09:51:16.345,1,0,0,0,0
09:51:16.853,1,0,0,0,0
09:51:16.853,0,0,0,0,0
09:51:17.362,0,0,0,0,0
09:51:17.362,1,0,0,0,0
09:51:17.872,1,0,0,0,0
09:51:17.872,0,0,0,0,0
09:51:18.384,0,0,0,0,0
09:51:18.384,1,0,0,0,0
09:51:18.891,1,0,0,0,0
09:51:18.891,0,0,0,0,0
09:51:19.400,0,0,0,0,0
09:51:19.400,1,0,0,0,0
09:51:19.909,1,0,0,0,0
09:51:19.909,0,0,0,0,0
09:51:20.417,0,0,0,0,0
09:51:20.417,1,0,0,0,0
09:51:20.926,1,0,0,0,0
09:51:20.926,0,0,0,0,0
09:51:21.434,0,0,0,0,0
09:51:21.434,1,0,0,0,0
09:51:21.940,1,0,0,0,0
09:51:21.940,0,0,0,0,0
09:51:22.456,0,0,0,0,0
09:51:22.456,1,0,0,0,0
09:51:22.973,1,0,0,0,0
09:51:22.973,0,0,0,0,0
09:51:23.479,0,0,0,0,0
09:51:23.479,1,0,0,0,0
09:51:23.986,1,0,0,0,0
09:51:23.986,0,0,0,0,0
09:51:24.494,0,0,0,0,0
09:51:24.494,1,0,0,0,0
09:51:25.004,1,0,0,0,0
09:51:25.004,0,0,0,0,0
09:51:25.516,0,0,0,0,0
09:51:25.516,1,0,0,0,0
09:51:26.024,1,0,0,0,0
09:51:26.024,0,0,0,0,0
09:51:26.532,0,0,0,0,0
09:51:26.532,1,0,0,0,0
09:51:27.033,1,0,0,0,0
09:51:27.033,0,0,0,0,0
09:51:27.550,0,0,0,0,0
09:51:27.550,1,0,0,0,0
09:51:28.059,1,0,0,0,0
09:51:28.059,0,0,0,0,0
09:51:28.568,0,0,0,0,0
09:51:28.568,1,0,0,0,0
09:51:29.076,1,0,0,0,0
09:51:29.076,0,0,0,0,0
09:51:29.583,0,0,0,0,0
09:51:29.583,1,0,0,0,0
09:51:30.089,1,0,0,0,0
09:51:30.089,0,0,0,0,0
09:51:30.601,0,0,0,0,0
09:51:30.601,1,0,0,0,0
09:51:31.107,1,0,0,0,0
09:51:31.107,0,0,0,0,0
09:51:31.616,0,0,0,0,0
09:51:31.616,1,0,0,0,0
09:51:32.122,1,0,0,0,0
09:51:32.122,0,0,0,0,0
09:51:32.627,0,0,0,0,0
09:51:32.627,1,0,0,0,0
09:51:33.134,1,0,0,0,0
